|6.6.6
1,0_0,2_0,0_0,0_0,0_0,0_MANTLE_1.tab                                                                
           2
T(K)    
   2200.0000000000000     
   456.41025641025641     
          40
P(bar)  
   1250000.0000000000     
   4839743.5897435900     
          40
          23
T(K)           P(bar)         rho,kg/m3      v0,km/s        vp,km/s        vs,km/s        alpha,1/K      cp,J/K/kg      Wus,mo%        Pv,mo%         an,mo%         O,mo%          Wad,mo%        Ring,mo%       Gt_maj,mo%     Ppv,mo%        st,mo%         q,mo%          ca-pv,mo%      cfs,mo%        coe,mo%        ky,mo%         seif,mo%      
  8589.744      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5718657E-15  0.5669444E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  9046.154      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5724728E-15  0.5674901E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  9502.564      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5730204E-15  0.5679768E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  9958.974      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5735193E-15  0.5684149E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  10415.38      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5739777E-15  0.5688128E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  10871.79      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5744022E-15  0.5691769E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  11328.21      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5747982E-15  0.5695126E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  11784.62      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5751700E-15  0.5698241E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  12241.03      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5755212E-15  0.5701151E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  12697.44      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5762332E-15  0.5707633E-02  0.4582417E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13153.85      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5764781E-15  0.5709487E-02  0.4581834E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13610.26      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5764774E-15  0.5708908E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14066.67      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5772178E-15  0.5715666E-02  0.4582957E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14523.08      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5774667E-15  0.5717555E-02  0.4582684E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14979.49      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5773277E-15  0.5715604E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15435.90      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5777853E-15  0.5719558E-02  0.4580923E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15892.31      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5778531E-15  0.5719652E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16348.72      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5781061E-15  0.5721578E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16805.13      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5783536E-15  0.5723448E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17261.54      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5786329E-15  0.5725633E-02  0.4579697E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17717.95      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5788342E-15  0.5727044E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18174.36      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5790683E-15  0.5728779E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18630.77      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5792988E-15  0.5730476E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19087.18      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5795260E-15  0.5732141E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19543.59      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.5797503E-15  0.5733776E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  20000.00      0.1125641E+09   4.015538       0.000000       0.000000       0.000000      0.9195779E-15  0.5742453E-02  0.4585051E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99541       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2200.000      0.1174038E+09   4.015538       0.000000       0.000000       0.000000      0.4926831E-15  0.5071318E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2656.410      0.1174038E+09   4.015538       0.000000       0.000000       0.000000      0.5108115E-15  0.5257500E-02  0.4579406E-02   0.000000       0.000000       0.000000       0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
